bound,length,time(ms),swaps,jumps,partsSorted?,array
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 444561
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 444562
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 444563
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 444564
6.0, 6.0, 2.0E-4, 1.0, 19.0, product, 444565
6.0, 6.0, 2.0E-4, 0.0, 14.0, product, 444566
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 444611
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 444612
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 444613
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 444614
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 444615
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 444616
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 444621
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 444622
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 444623
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 444624
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 444625
6.0, 6.0, 4.0E-4, 2.0, 19.0, product, 444626
6.0, 6.0, 7.0E-4, 4.0, 19.0, product, 444631
6.0, 6.0, 7.0E-4, 4.0, 19.0, product, 444632
6.0, 6.0, 5.0E-4, 3.0, 14.0, product, 444633
6.0, 6.0, 0.0014, 2.0, 14.0, product, 444634
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 444635
6.0, 6.0, 5.0E-4, 2.0, 19.0, product, 444636
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 444641
6.0, 6.0, 6.0E-4, 3.0, 19.0, product, 444642
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 444643
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 444644
6.0, 6.0, 4.0E-4, 2.0, 19.0, product, 444645
6.0, 6.0, 5.0E-4, 1.0, 19.0, product, 444646
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 444651
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 444652
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 444653
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 444654
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 444655
6.0, 6.0, 4.0E-4, 1.0, 19.0, product, 444656
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 444661
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 444662
6.0, 6.0, 8.0E-4, 3.0, 19.0, product, 444663
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 444664
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 444665
6.0, 6.0, 1.0E-4, 0.0, 14.0, product, 444666
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 445111
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 445112
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 445113
6.0, 6.0, 4.0E-4, 3.0, 14.0, product, 445114
6.0, 6.0, 4.0E-4, 3.0, 14.0, product, 445115
6.0, 6.0, 4.0E-4, 3.0, 14.0, product, 445116
6.0, 6.0, 4.0E-4, 5.0, 19.0, product, 445121
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 445122
6.0, 6.0, 4.0E-4, 6.0, 19.0, product, 445123
6.0, 6.0, 4.0E-4, 4.0, 14.0, product, 445124
6.0, 6.0, 4.0E-4, 4.0, 14.0, product, 445125
6.0, 6.0, 3.0E-4, 4.0, 14.0, product, 445126
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 445131
6.0, 6.0, 4.0E-4, 5.0, 19.0, product, 445132
6.0, 6.0, 4.0E-4, 5.0, 19.0, product, 445133
6.0, 6.0, 3.0E-4, 4.0, 14.0, product, 445134
6.0, 6.0, 7.0E-4, 4.0, 14.0, product, 445135
6.0, 6.0, 2.0E-4, 4.0, 14.0, product, 445136
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 445141
6.0, 6.0, 9.0E-4, 3.0, 14.0, product, 445142
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 445143
6.0, 6.0, 7.0E-4, 2.0, 14.0, product, 445144
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 445145
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 445146
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 445151
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 445152
6.0, 6.0, 1.0E-4, 3.0, 14.0, product, 445153
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 445154
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 445155
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 445156
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 445161
6.0, 6.0, 5.0E-4, 4.0, 19.0, product, 445162
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 445163
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 445164
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 445165
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 445166
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 445211
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 445212
6.0, 6.0, 4.0E-4, 5.0, 19.0, product, 445213
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 445214
6.0, 6.0, 4.0E-4, 3.0, 14.0, product, 445215
6.0, 6.0, 4.0E-4, 3.0, 14.0, product, 445216
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 445221
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 445222
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 445223
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 445224
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 445225
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 445226
6.0, 6.0, 3.0E-4, 6.0, 19.0, product, 445231
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 445232
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 445233
6.0, 6.0, 2.0E-4, 4.0, 14.0, product, 445234
6.0, 6.0, 2.0E-4, 4.0, 14.0, product, 445235
6.0, 6.0, 2.0E-4, 4.0, 14.0, product, 445236
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 445241
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 445242
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 445243
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 445244
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 445245
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 445246
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 445251
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 445252
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 445253
6.0, 6.0, 4.0E-4, 2.0, 14.0, product, 445254
6.0, 6.0, 4.0E-4, 2.0, 19.0, product, 445255
6.0, 6.0, 0.0014, 2.0, 19.0, product, 445256
6.0, 6.0, 0.0012, 5.0, 19.0, product, 445261
6.0, 6.0, 5.0E-4, 4.0, 19.0, product, 445262
6.0, 6.0, 7.0E-4, 4.0, 19.0, product, 445263
6.0, 6.0, 5.0E-4, 3.0, 19.0, product, 445264
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 445265
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 445266
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 445311
6.0, 6.0, 5.0E-4, 4.0, 19.0, product, 445312
6.0, 6.0, 5.0E-4, 4.0, 19.0, product, 445313
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 445314
6.0, 6.0, 4.0E-4, 3.0, 14.0, product, 445315
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 445316
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 445321
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 445322
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 445323
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 445324
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 445325
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 445326
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 445331
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 445332
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 445333
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 445334
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 445335
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 445336
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 445341
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 445342
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 445343
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 445344
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 445345
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 445346
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 445351
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 445352
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 445353
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 445354
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 445355
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 445356
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 445361
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 445362
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 445363
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 445364
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 445365
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 445366
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 445411
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 445412
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 445413
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 445414
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 445415
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 445416
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 445421
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 445422
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 445423
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 445424
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 445425
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 445426
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 445431
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 445432
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 445433
6.0, 6.0, 1.0E-4, 2.0, 14.0, product, 445434
6.0, 6.0, 1.0E-4, 2.0, 14.0, product, 445435
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 445436
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 445441
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 445442
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 445443
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 445444
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 445445
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 445446
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 445451
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 445452
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 445453
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 445454
6.0, 6.0, 2.0E-4, 1.0, 19.0, product, 445455
6.0, 6.0, 2.0E-4, 1.0, 19.0, product, 445456
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 445461
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 445462
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 445463
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 445464
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 445465
6.0, 6.0, 2.0E-4, 1.0, 19.0, product, 445466
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 445511
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 445512
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 445513
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 445514
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 445515
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 445516
6.0, 6.0, 4.0E-4, 5.0, 19.0, product, 445521
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 445522
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 445523
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 445524
6.0, 6.0, 4.0E-4, 2.0, 14.0, product, 445525
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 445526
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 445531
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 445532
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 445533
6.0, 6.0, 6.0E-4, 3.0, 19.0, product, 445534
6.0, 6.0, 5.0E-4, 2.0, 14.0, product, 445535
6.0, 6.0, 8.0E-4, 2.0, 14.0, product, 445536
6.0, 6.0, 7.0E-4, 4.0, 19.0, product, 445541
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 445542
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 445543
6.0, 6.0, 4.0E-4, 2.0, 19.0, product, 445544
6.0, 6.0, 4.0E-4, 1.0, 14.0, product, 445545
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 445546
6.0, 6.0, 6.0E-4, 3.0, 19.0, product, 445551
6.0, 6.0, 0.0012, 3.0, 19.0, product, 445552
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 445553
6.0, 6.0, 6.0E-4, 1.0, 14.0, product, 445554
6.0, 6.0, 4.0E-4, 0.0, 14.0, product, 445555
6.0, 6.0, 6.0E-4, 0.0, 14.0, product, 445556
6.0, 6.0, 6.0E-4, 4.0, 19.0, product, 445561
6.0, 6.0, 5.0E-4, 4.0, 19.0, product, 445562
6.0, 6.0, 5.0E-4, 4.0, 19.0, product, 445563
6.0, 6.0, 4.0E-4, 2.0, 19.0, product, 445564
6.0, 6.0, 5.0E-4, 1.0, 19.0, product, 445565
6.0, 6.0, 3.0E-4, 0.0, 14.0, product, 445566
6.0, 6.0, 4.0E-4, 5.0, 19.0, product, 445611
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 445612
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 445613
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 445614
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 445615
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 445616
6.0, 6.0, 4.0E-4, 6.0, 19.0, product, 445621
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 445622
6.0, 6.0, 4.0E-4, 5.0, 19.0, product, 445623
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 445624
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 445625
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 445626
6.0, 6.0, 2.0E-4, 6.0, 19.0, product, 445631
6.0, 6.0, 2.0E-4, 6.0, 19.0, product, 445632
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 445633
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 445634
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 445635
6.0, 6.0, 7.0E-4, 3.0, 19.0, product, 445636
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 445641
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 445642
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 445643
6.0, 6.0, 5.0E-4, 3.0, 19.0, product, 445644
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 445645
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 445646
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 445651
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 445652
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 445653
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 445654
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 445655
6.0, 6.0, 5.0E-4, 1.0, 19.0, product, 445656
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 445661
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 445662
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 445663
6.0, 6.0, 4.0E-4, 2.0, 14.0, product, 445664
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 445665
6.0, 6.0, 4.0E-4, 0.0, 14.0, product, 445666
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 446111
6.0, 6.0, 4.0E-4, 5.0, 19.0, product, 446112
6.0, 6.0, 4.0E-4, 5.0, 19.0, product, 446113
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 446114
6.0, 6.0, 3.0E-4, 4.0, 14.0, product, 446115
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 446116
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 446121
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 446122
6.0, 6.0, 4.0E-4, 6.0, 19.0, product, 446123
6.0, 6.0, 3.0E-4, 4.0, 14.0, product, 446124
6.0, 6.0, 3.0E-4, 5.0, 14.0, product, 446125
6.0, 6.0, 3.0E-4, 4.0, 14.0, product, 446126
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 446131
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 446132
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 446133
6.0, 6.0, 2.0E-4, 4.0, 14.0, product, 446134
6.0, 6.0, 2.0E-4, 5.0, 14.0, product, 446135
6.0, 6.0, 2.0E-4, 4.0, 14.0, product, 446136
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446141
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446142
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446143
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 446144
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 446145
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 446146
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446151
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446152
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446153
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 446154
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 446155
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 446156
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446161
6.0, 6.0, 1.0E-4, 3.0, 14.0, product, 446162
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446163
6.0, 6.0, 4.0E-4, 2.0, 14.0, product, 446164
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 446165
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 446166
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 446211
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 446212
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 446213
6.0, 6.0, 4.0E-4, 3.0, 14.0, product, 446214
6.0, 6.0, 3.0E-4, 4.0, 14.0, product, 446215
6.0, 6.0, 4.0E-4, 3.0, 14.0, product, 446216
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 446221
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 446222
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 446223
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 446224
6.0, 6.0, 3.0E-4, 4.0, 14.0, product, 446225
6.0, 6.0, 4.0E-4, 3.0, 14.0, product, 446226
6.0, 6.0, 2.0E-4, 6.0, 19.0, product, 446231
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 446232
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 446233
6.0, 6.0, 3.0E-4, 4.0, 14.0, product, 446234
6.0, 6.0, 3.0E-4, 5.0, 14.0, product, 446235
6.0, 6.0, 4.0E-4, 4.0, 14.0, product, 446236
6.0, 6.0, 5.0E-4, 4.0, 19.0, product, 446241
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 446242
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 446243
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 446244
6.0, 6.0, 4.0E-4, 3.0, 14.0, product, 446245
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 446246
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 446251
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 446252
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 446253
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 446254
6.0, 6.0, 7.0E-4, 3.0, 19.0, product, 446255
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 446256
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 446261
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446262
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446263
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 446264
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 446265
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 446266
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 446311
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 446312
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 446313
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446314
6.0, 6.0, 2.0E-4, 4.0, 14.0, product, 446315
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446316
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 446321
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 446322
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 446323
6.0, 6.0, 1.0E-4, 3.0, 14.0, product, 446324
6.0, 6.0, 2.0E-4, 4.0, 14.0, product, 446325
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446326
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 446331
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 446332
6.0, 6.0, 7.0E-4, 4.0, 19.0, product, 446333
6.0, 6.0, 4.0E-4, 3.0, 14.0, product, 446334
6.0, 6.0, 4.0E-4, 4.0, 14.0, product, 446335
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 446336
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 446341
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 446342
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446343
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 446344
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446345
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 446346
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 446351
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 446352
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446353
6.0, 6.0, 1.0E-4, 2.0, 14.0, product, 446354
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 446355
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 446356
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 446361
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 446362
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446363
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 446364
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 446365
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 446366
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446411
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446412
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446413
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 446414
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446415
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 446416
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 446421
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446422
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446423
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 446424
6.0, 6.0, 1.0E-4, 3.0, 14.0, product, 446425
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 446426
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 446431
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 446432
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446433
6.0, 6.0, 1.0E-4, 2.0, 14.0, product, 446434
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446435
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 446436
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 446441
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 446442
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 446443
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 446444
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 446445
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 446446
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 446451
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 446452
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 446453
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 446454
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 446455
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 446456
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 446461
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 446462
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 446463
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 446464
6.0, 6.0, 4.0E-4, 2.0, 19.0, product, 446465
6.0, 6.0, 3.0E-4, 1.0, 19.0, product, 446466
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 446511
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 446512
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 446513
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 446514
6.0, 6.0, 4.0E-4, 3.0, 14.0, product, 446515
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 446516
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 446521
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 446522
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 446523
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 446524
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 446525
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 446526
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 446531
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 446532
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 446533
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 446534
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 446535
6.0, 6.0, 1.0E-4, 2.0, 14.0, product, 446536
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 446541
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 446542
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 446543
